grid_row,grid_col,lon,lat,ndvi_2008,ndvi_2013,ndvi_2018,ndvi_2023,cluster,ndvi_change_2008_2023
7,23,-76.31600971357616,8.577083332565657,0.7695270776748657,0.7686677575111389,0.7784664630889893,0.7832943797111511,0,0.0137673020362854
7,24,-76.27387178098628,8.577083332565657,0.7565241456031799,0.7565345764160156,0.747356116771698,0.7623555064201355,0,0.005831360816955566
7,25,-76.2317338483964,8.577083332565657,0.751689612865448,0.7759745121002197,0.7681217789649963,0.7884179353713989,0,0.03672832250595093
8,8,-76.93965997815194,8.53541666590272,0.7913531064987183,0.8408411145210266,0.8393585085868835,0.8519624471664429,0,0.06060934066772461
8,9,-76.8975266557829,8.53541666590272,0.7595798969268799,0.7631605863571167,0.7551108002662659,0.750257134437561,0,-0.009322762489318848
8,10,-76.85539333341384,8.53541666590272,0.7912543416023254,0.7942091226577759,0.7886661887168884,0.7866608500480652,0,-0.004593491554260254
8,11,-76.81326001104482,8.53541666590272,0.7516633868217468,0.7807414531707764,0.7725048065185547,0.7607374787330627,0,0.009074091911315918
8,12,-76.77112668867575,8.53541666590272,0.7628601789474487,0.7951928973197937,0.7898229956626892,0.7855791449546814,0,0.022718966007232666
8,13,-76.72899336630672,8.53541666590272,0.7667033672332764,0.7856859564781189,0.7755865454673767,0.7763052582740784,0,0.009601891040802002
8,14,-76.68686004393768,8.53541666590272,0.7124997973442078,0.7280068397521973,0.7185056805610657,0.7304561138153076,0,0.017956316471099854
8,15,-76.64472672156863,8.53541666590272,0.6983738541603088,0.72287917137146,0.7018541693687439,0.7293418645858765,0,0.030968010425567627
8,16,-76.6025933991996,8.53541666590272,0.7436762452125549,0.7682865858078003,0.7556530833244324,0.7628875970840454,0,0.01921135187149048
8,17,-76.56046007683055,8.53541666590272,0.7786432504653931,0.7901679277420044,0.7796989679336548,0.7716214656829834,0,-0.007021784782409668
8,18,-76.51832675446151,8.53541666590272,0.7910599708557129,0.8087100386619568,0.7964483499526978,0.8028133511543274,0,0.011753380298614502
8,19,-76.47619343209246,8.53541666590272,0.7841649055480957,0.7796909809112549,0.7785465121269226,0.7966182827949524,0,0.01245337724685669
8,20,-76.43406010972343,8.53541666590272,0.770789623260498,0.762280285358429,0.7532666921615601,0.7733999490737915,0,0.002610325813293457
8,21,-76.3919267873544,8.53541666590272,0.7704971432685852,0.7859894037246704,0.774009108543396,0.7841123938560486,0,0.013615250587463379
8,22,-76.34979346498535,8.53541666590272,0.7580138444900513,0.7718838453292847,0.7574801445007324,0.7679272294044495,0,0.009913384914398193
8,23,-76.30766014261633,8.53541666590272,0.7490472197532654,0.7710281610488892,0.7370572090148926,0.774986743927002,0,0.025939524173736572
